Customer,Destination,Time Differences,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Total Helmet,Receive Year,Delivery Year,Category
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,3,9,9,3,0,0,0,0,0,24,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,8,10,6,0,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,1,0,2,11,8,2,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,7,10,5,2,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,4,2,8,6,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,3,9,5,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,3,8,5,5,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,4,0,4,8,2,4,2,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,4,0,3,5,7,4,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,12,12,0,0,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,4,12,4,2,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,5,0,4,8,4,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,5,7,4,4,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,7,6,5,2,2,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,0,12,6,4,2,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,8,6,4,4,2,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,6,11,5,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,5,8,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,5,8,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,1,12,4,6,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,5,8,4,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,5,9,6,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,5,10,3,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,4,9,10,1,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,0,12,5,3,2,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,5,6,5,4,2,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,6,8,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,8,9,2,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,6,10,4,0,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,6,9,6,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,8,12,1,0,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,4,10,8,0,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,7,8,5,2,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,7,6,5,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,3,13,6,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,15,no,0,0,0,4,10,6,4,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,9,6,3,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,5,9,5,2,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,6,9,5,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,6,9,5,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,6,9,5,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,6,9,5,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,6,9,5,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,6,9,5,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,2,0,6,9,5,1,1,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,5,0,6,11,2,0,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,4,0,2,15,3,0,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,3,0,5,8,4,4,0,0,0,0,0,24,2018,2018,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,0,7,6,4,4,0,0,0,0,21,2017,2017,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,2,6,6,4,1,0,0,0,0,20,2018,2018,3
SUOMY MOTOSPORT,ITALY,14,no,0,20,0,0,0,0,0,0,0,0,0,0,20,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,11,3,0,0,0,0,0,0,0,20,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,18,0,0,0,0,0,0,0,0,18,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,2,4,6,6,0,0,0,0,0,18,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,3,6,6,3,0,0,0,0,18,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,2,10,4,2,0,0,0,0,18,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,4,4,4,4,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,0,10,6,2,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,6,6,4,2,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,4,4,6,1,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,0,4,10,1,3,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,1,0,3,7,4,2,1,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,11,1,3,1,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,4,0,6,8,0,0,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,5,5,2,2,1,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,2,6,8,2,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,2,11,3,2,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,1,11,4,1,1,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,3,5,4,3,2,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,4,5,3,4,1,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,5,7,4,1,1,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,7,4,1,1,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,7,4,1,1,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,4,7,4,1,1,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,2,7,3,2,2,2,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,2,0,4,6,4,2,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,18,0,0,0,0,0,0,0,0,0,0,18,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,1,6,6,2,1,1,0,0,0,17,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,3,8,4,0,1,1,0,0,0,17,2018,2018,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,2,6,5,2,1,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,USA,1,no,0,1,0,2,4,5,3,1,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,16,0,0,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,8,0,8,0,0,0,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,12,0,0,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,12,4,0,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,6,2,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,8,0,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,8,8,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,6,10,0,0,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,1,0,3,8,0,4,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,4,0,4,4,2,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,6,4,6,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,5,0,2,7,1,1,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,2,10,0,4,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,2,0,5,7,2,0,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,3,0,3,7,3,0,0,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,5,0,0,3,4,3,1,0,0,0,0,16,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,4,9,2,1,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,4,6,6,0,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,4,3,5,2,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,2,4,5,3,1,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,4,8,2,2,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,6,7,1,2,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,3,6,4,2,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,3,6,4,1,1,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,3,6,4,1,1,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,3,5,5,2,1,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,2,5,5,3,1,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,4,2,5,2,1,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,2,0,3,6,3,2,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,3,6,4,1,1,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,2,6,8,0,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,4,5,7,0,0,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,1,0,4,5,3,2,1,0,0,0,0,16,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,10,0,5,0,0,0,0,0,15,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,6,3,6,0,0,0,0,0,15,2017,2017,3
SUOMY MOTOSPORT,USA,1,no,0,1,0,1,2,5,3,1,1,0,0,0,14,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,1,0,1,4,5,2,1,0,0,0,0,14,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,2,4,3,2,1,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,2,4,3,2,1,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,2,4,3,2,1,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,0,12,0,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,12,0,0,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,6,6,0,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,4,0,0,4,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,4,8,0,0,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,6,6,0,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,0,0,4,4,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,6,0,0,0,6,0,0,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,1,0,4,4,3,0,0,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,6,4,2,0,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,2,4,4,2,0,0,0,0,12,2017,2017,3
SUOMY MOTOSPORT,ITALY,47,no,0,6,0,6,0,0,0,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,2,0,5,5,0,0,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,3,5,3,0,1,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,3,0,6,1,1,1,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,2,3,2,4,1,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,1,0,5,4,2,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,3,4,5,0,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,21,no,0,0,0,3,5,4,0,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,0,6,0,3,3,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,0,4,5,2,1,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,5,0,5,1,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,2,7,2,1,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,4,0,3,2,3,0,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,2,4,3,1,1,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,2,4,3,1,1,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,2,4,3,1,1,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,35,no,0,1,0,2,4,3,1,1,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,14,no,0,0,0,12,0,0,0,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,2,0,5,4,1,0,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,0,10,2,0,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,0,4,6,2,0,0,0,0,0,12,2018,2018,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,4,3,2,1,0,0,0,0,11,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,1,0,1,3,4,2,0,0,0,0,0,11,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,4,3,2,0,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,USA,1,no,0,0,0,0,3,4,2,1,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,3,4,1,1,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,3,4,1,1,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,1,0,2,3,4,0,0,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,4,3,1,1,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,3,4,1,1,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,10,0,0,0,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,2,7,1,0,0,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,10,0,0,0,0,0,0,10,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,1,4,4,1,0,0,0,0,0,10,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,1,4,4,1,0,0,0,0,0,10,2018,2018,3
SUOMY MOTOSPORT,ITALY,30,no,0,0,0,1,3,2,3,1,0,0,0,0,10,2018,2018,3
SUOMY MOTOSPORT,USA,1,no,0,0,0,0,5,0,0,4,0,0,0,0,9,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,0,9,0,0,0,0,0,9,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,9,0,0,0,0,0,0,0,0,9,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,1,0,0,3,3,0,1,1,0,0,0,9,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,3,2,2,0,1,1,0,0,0,9,2018,2018,3
SUOMY MOTOSPORT,USA,1,no,0,1,0,1,2,2,1,1,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,2,3,1,1,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,0,3,5,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,8,0,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,8,0,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,8,0,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,0,0,8,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,4,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,4,0,4,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,1,0,2,1,0,2,2,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,1,0,1,3,3,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,0,8,0,0,0,0,0,0,0,8,2017,2017,3
SUOMY MOTOSPORT,ITALY,1,no,0,4,0,0,4,0,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,5,3,0,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,0,0,0,6,2,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,47,no,0,0,0,4,0,0,2,2,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,2,2,2,1,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,2,1,3,1,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,2,2,2,1,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,1,2,2,1,1,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,0,0,0,4,1,2,1,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,0,4,3,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,2,2,2,0,1,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,4,1,2,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,3,0,0,1,4,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,22,no,0,1,0,1,5,0,1,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,2,5,1,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,1,no,0,0,0,2,5,1,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,3,3,2,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,0,4,2,2,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,1,0,1,3,2,1,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,1,5,2,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,1,4,2,1,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,7,no,0,0,0,7,1,0,0,0,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,ITALY,30,no,0,1,0,1,0,2,3,1,0,0,0,0,8,2018,2018,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,2,2,1,1,0,0,0,0,7,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,1,0,1,1,2,1,1,0,0,0,0,7,2017,2017,3
SUOMY MOTOSPORT,USA,1,yes,0,0,0,1,1,2,2,1,0,0,0,0,7,2017,2017,3
