"Customer","POS NO","PO NO","Standard","Destination","POS Receive Date","POS Delivery Date","Model/Type","Description","XXS","XS (48)","XS/S","S(50)","M(52)","L(54)","XL(56)","XXL","3XL","4XL","S/M","L/XL","Other"
"INFINITE SERV","161 ","HA-15","SNI","PHILIPPINES","Monday, 23 July 2018","30 August 2018","KYT VENOM OPEN","THITIPONG REPLICA 2016","","","","","15","15","9","","","","","",""
"INFINITE SERV","161 ","HA-15","SNI","PHILIPPINES","Monday, 23 July 2018","30 August 2018","KYT VENOM OPEN","SIMONE CORSI REPLICA","","","","","15","15","9","","","","","",""
"INFINITE SERV","161 ","HA-15","SNI","PHILIPPINES","Monday, 23 July 2018","30 August 2018","KYT VENOM OPEN","ANDI GILANG REPLICA","","","","","15","15","9","","","","","",""
"INFINITE SERV","118","HA-13 REV2","SNI","PHILIPPINES","Monday, 23 July 2018","30 July 2018","KYT NFR","PLAIN MATT BLACK","","","","6","12","12","6","","","","","",""
"INFINITE SERV","118","HA-13 REV2","SNI","PHILIPPINES","Monday, 23 July 2018","30 July 2018","KYT NFR","PLAIN PEARL WHITE","","","","6","12","12","6","","","","","",""
"INFINITE SERV","149","HA-14 REV1","SNI","PHILIPPINES","Monday, 23 July 2018","30 August 2018","KYT VENDETTA2","ALEIX ESPARGARO REPLICA BLUE (SUZUKI LOGO)","","","","","12","12","12","","","","","",""
"INFINITE SERV","149","HA-14 REV1","SNI","PHILIPPINES","Monday, 23 July 2018","30 August 2018","KYT VENDETTA2","IANNONE REPLICA GUN METAL (NO DUCATI LOGO)","","","","","12","12","12","","","","","",""
"INFINITE SERV","149","HA-14 REV1","SNI","PHILIPPINES","Monday, 23 July 2018","30 August 2018","KYT RC SEVEN","#16 YELLOW FLUO/GUNMETAL/BLACK","","","","","12","18","6","","","","","",""
"INFINITE SERV","149","HA-14 REV1","SNI","PHILIPPINES","Monday, 23 July 2018","30 August 2018","KYT RC SEVEN","#2 WHITE/BLACK/RED FLUO","","","","","12","18","6","","","","","",""
"INFINITE SERV","149","HA-14 REV1","SNI","PHILIPPINES","Monday, 23 July 2018","30 August 2018","KYT RC SEVEN","RACE EDT#1 AQUA BLUE/RED FLUO/WHITE","","","","","12","18","6","","","","","",""
