Customer,Standard,Destination,POS Receive Date,POS Delivery Date,Time Differences,Model/Type,Modification,XXS,XS (48),XS/S,S(50),M(52),L(54),XL(56),XXL,3XL,4XL,S/M,L/XL,Other,Total Helmet,Receive Year,Delivery Year
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,22,22,16,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,22,22,16,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48,KYT K2 RIDER,no,0,0,0,0,30,30,0,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-10-03,2018-11-03,31,KYT VENDETTA 2,no,0,0,0,0,30,30,0,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-10-03,2018-11-03,31,KYT VENDETTA 2,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-10-03,2018-11-03,31,KYT VENOM OPEN FACE,no,0,0,0,0,30,30,0,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-10-03,2018-11-03,31,KYT VENOM OPEN FACE,no,0,0,0,0,30,30,0,0,0,0,0,0,0,60,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,KYT VENDETTA 2,no,0,0,0,0,30,30,0,0,0,0,0,0,0,60,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,KYT VENDETTA 2,no,0,0,0,6,24,24,6,0,0,0,0,0,0,60,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,KYT VENOM OPEN FACE,no,0,0,0,0,30,30,0,0,0,0,0,0,0,60,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,KYT VENOM OPEN FACE,no,0,0,0,0,30,30,0,0,0,0,0,0,0,60,2018,2018
INFINITE,SNI,PHILIPPINES,2018-02-19,2018-02-28,9,KYT VENDETTA 2,no,0,0,0,0,19,24,16,0,0,0,0,0,0,59,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT VENDETTA 2,no,0,0,0,0,27,24,6,0,0,0,0,0,0,57,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,15,21,21,0,0,0,0,0,0,57,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENDETTA 2,no,0,0,0,0,24,24,6,0,0,0,0,0,0,54,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENDETTA 2,no,0,0,0,0,24,24,6,0,0,0,0,0,0,54,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT VENDETTA 2,no,0,0,0,0,24,24,6,0,0,0,0,0,0,54,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,6,18,18,12,0,0,0,0,0,0,54,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,18,21,15,0,0,0,0,0,0,54,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,18,21,15,0,0,0,0,0,0,54,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT NFR,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT RC 07,no,0,0,0,0,18,24,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT RC 07,no,0,0,0,0,18,24,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT RC 10,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT RC 10,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT K2 RIDER,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENOM OPEN FACE,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENOM OPEN FACE,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENOM OPEN FACE,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENOM OPEN FACE,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT RC 07,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT RC 07,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT RC 10,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT RC 10,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT RC 10,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT RC 10,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT RC 10,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT RC 10,no,0,0,0,6,18,18,6,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,0,18,18,12,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,0,18,18,12,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT K2 RIDER,no,0,0,0,0,18,24,6,0,0,0,0,0,0,48,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,KYT NFR,no,0,0,0,0,24,24,0,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-10-03,2018-11-03,31,KYT VENDETTA 2,no,0,0,0,0,24,24,0,0,0,0,0,0,0,48,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,KYT NFR,no,0,0,0,0,24,24,0,0,0,0,0,0,0,48,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,KYT VENDETTA 2,no,0,0,0,0,24,24,0,0,0,0,0,0,0,48,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,15,15,15,0,0,0,0,0,0,45,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENDETTA 2,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENDETTA 2,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT RC 07,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT VENDETTA 2,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT VENDETTA 2,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT VENDETTA 2,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT VENDETTA 2,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT VENDETTA 2,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT VENDETTA 2,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,6,12,12,12,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,16,16,10,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT K2 RIDER,no,0,0,0,0,12,18,12,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,18,18,6,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,15,15,12,0,0,0,0,0,0,42,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,0,9,15,15,0,0,0,0,0,0,39,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,15,15,9,0,0,0,0,0,0,39,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,15,15,9,0,0,0,0,0,0,39,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,15,15,9,0,0,0,0,0,0,39,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,15,15,9,0,0,0,0,0,0,39,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,12,12,6,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-07-30,7,KYT NFR,no,0,0,0,6,12,12,6,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,0,12,12,12,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,0,12,12,12,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,12,18,6,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,12,18,6,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,12,18,6,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,12,18,6,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,12,18,6,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-08-14,2018-10-01,48,KYT VOODO,no,0,0,0,0,18,18,0,0,0,0,0,0,0,36,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,10,10,10,0,0,0,0,0,0,30,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,10,10,10,0,0,0,0,0,0,30,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,12,12,6,0,0,0,0,0,0,30,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,6,12,12,0,0,0,0,0,0,30,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT K2 RIDER,no,0,0,0,9,9,9,0,0,0,0,0,0,0,27,2018,2018
INFINITE,SNI,PHILIPPINES,2018-10-03,2018-11-03,31,KYT VENDETTA 2,no,0,0,0,0,12,12,0,0,0,0,0,0,0,24,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,KYT VENDETTA 2,no,0,0,0,0,12,12,0,0,0,0,0,0,0,24,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,0,6,6,9,0,0,0,0,0,0,21,2018,2018
INFINITE,SNI,PHILIPPINES,2018-06-06,2018-06-30,24,KYT VENDETTA 2,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENDETTA 2,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT K2 RIDER,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT K2 RIDER,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT RC 07,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,6,6,6,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT K2 RIDER,no,0,0,0,6,6,6,0,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT K2 RIDER,no,0,0,0,6,6,6,0,0,0,0,0,0,0,18,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,5,5,5,0,0,0,0,0,0,15,2018,2018
INFINITE,SNI,PHILIPPINES,2018-04-20,2018-04-21,1,KYT KR 1,no,0,0,0,9,4,0,0,0,0,0,0,0,0,13,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,4,4,4,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,4,4,4,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,4,4,4,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,4,4,4,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,4,4,4,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT NFR,no,0,0,0,0,4,4,4,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,0,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,0,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,0,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,0,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,6,6,0,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,0,6,6,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,0,6,6,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-07-23,2018-08-30,38,KYT VENOM OPEN FACE,no,0,0,0,0,0,6,6,0,0,0,0,0,0,12,2018,2018
INFINITE,SNI,PHILIPPINES,2018-04-20,2018-04-21,1,KYT KR 1,no,0,0,0,3,4,0,0,0,0,0,0,0,0,7,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SR SPORT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SR SPORT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SR SPORT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SR SPORT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MX TOURER,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SR SPORT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SR SPORT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SR SPORT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SR SPORT,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SPEED STARS,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,MX TOURER,no,0,0,0,0,3,3,0,0,0,0,0,0,0,6,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SR SPORT,no,0,0,0,0,2,3,0,0,0,0,0,0,0,5,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SR SPORT,no,0,0,0,0,2,3,0,0,0,0,0,0,0,5,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SR SPORT,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SR SPORT,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,SPEED STARS,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MX TOURER,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MX TOURER,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MX TOURER,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,ALPHA,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,ALPHA,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MR JUMP,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MR JUMP,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MR JUMP,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MR JUMP,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MR JUMP,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-10-03,2018-11-03,31,MR JUMP,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SR SPORT,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SR SPORT,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SPEED STARS,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SPEED STARS,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
INFINITE,ECE,PHILIPPINES,2018-11-12,2018-12-12,30,SPEED STARS,no,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2018,2018
